Unnamed: 0,FLIGHTDATE,FLIGHTNO,ORIGIN,DEST,DEPARTUREDATE_ZULU,ARRIVALDATE_ZULU,ORIGINOBSERVATIONTIME,DESTOBSERVATIONTIME,OUT_ZULU,IN_ZULU,DEST_STATION,ORIGIN_STATION
3365,20190222,2156,SAN,DEN,2019-02-23 02:08:00+00:00,2019-02-23 04:25:00+00:00,2019-02-23 02:51:00+00:00,2019-02-23 04:10:00+00:00,2019-02-23 02:11:00+00:00,2019-02-23 05:54:00+00:00,72565003017,72290023188
3275,20190222,269,ORD,DEN,2019-02-23 01:39:00+00:00,2019-02-23 04:19:00+00:00,2019-02-23 01:51:00+00:00,2019-02-23 04:10:00+00:00,2019-02-23 01:39:00+00:00,2019-02-23 05:07:00+00:00,72565003017,72530094846
3290,20190222,1542,SFO,DEN,2019-02-23 03:00:00+00:00,2019-02-23 05:25:00+00:00,2019-02-23 03:56:00+00:00,2019-02-23 05:09:00+00:00,2019-02-23 04:59:00+00:00,2019-02-23 07:38:00+00:00,72565003017,72494023234
3263,20190222,958,ORD,LHR,2019-02-22 21:55:00+00:00,2019-02-23 05:55:00+00:00,2019-02-22 21:51:00+00:00,2019-02-23 05:20:00+00:00,2019-02-22 21:55:00+00:00,2019-02-23 05:43:00+00:00,03772099999,72530094846
3332,20190222,1218,ORD,IAH,2019-02-23 03:10:00+00:00,2019-02-23 05:52:00+00:00,2019-02-23 03:51:00+00:00,2019-02-23 05:53:00+00:00,2019-02-23 03:31:00+00:00,2019-02-23 06:30:00+00:00,72243012960,72530094846
3419,20190222,341,EWR,IAH,2019-02-23 01:50:00+00:00,2019-02-23 05:42:00+00:00,2019-02-23 01:51:00+00:00,2019-02-23 05:53:00+00:00,2019-02-23 01:48:00+00:00,2019-02-23 05:42:00+00:00,72243012960,72502014734
3328,20190222,1963,IAH,DEN,2019-02-23 03:55:00+00:00,2019-02-23 06:22:00+00:00,2019-02-23 03:53:00+00:00,2019-02-23 06:04:00+00:00,2019-02-23 04:40:00+00:00,2019-02-23 07:29:00+00:00,72565003017,72243012960
3325,20190222,918,IAD,LHR,2019-02-22 23:30:00+00:00,2019-02-23 06:40:00+00:00,2019-02-22 23:52:00+00:00,2019-02-23 06:20:00+00:00,2019-02-22 23:29:00+00:00,2019-02-23 06:40:00+00:00,03772099999,72403093738
3299,20190222,14,EWR,LHR,2019-02-22 23:45:00+00:00,2019-02-23 06:55:00+00:00,2019-02-22 23:51:00+00:00,2019-02-23 06:20:00+00:00,2019-02-23 03:28:00+00:00,2019-02-23 10:36:00+00:00,03772099999,72502014734
3259,20190222,1221,IAD,IAH,2019-02-23 03:00:00+00:00,2019-02-23 06:17:00+00:00,2019-02-23 03:52:00+00:00,2019-02-23 06:53:00+00:00,2019-02-23 02:55:00+00:00,2019-02-23 06:08:00+00:00,72243012960,72403093738
3389,20190222,880,IAH,LHR,2019-02-22 22:25:00+00:00,2019-02-23 07:25:00+00:00,2019-02-22 22:53:00+00:00,2019-02-23 07:20:00+00:00,2019-02-22 22:25:00+00:00,2019-02-23 07:35:00+00:00,03772099999,72243012960
3425,20190222,931,ORD,LHR,2019-02-22 23:55:00+00:00,2019-02-23 07:55:00+00:00,2019-02-22 23:51:00+00:00,2019-02-23 07:20:00+00:00,2019-02-22 23:59:00+00:00,2019-02-23 08:05:00+00:00,03772099999,72530094846
3320,20190222,16,EWR,LHR,2019-02-23 02:20:00+00:00,2019-02-23 09:30:00+00:00,2019-02-23 02:51:00+00:00,2019-02-23 09:20:00+00:00,2019-02-23 02:16:00+00:00,2019-02-23 09:16:00+00:00,03772099999,72502014734
3304,20190222,901,SFO,LHR,2019-02-22 23:10:00+00:00,2019-02-23 09:40:00+00:00,2019-02-22 23:56:00+00:00,2019-02-23 09:20:00+00:00,2019-02-22 23:02:00+00:00,2019-02-23 09:29:00+00:00,03772099999,72494023234
3443,20190223,2274,RSW,ORD,2019-02-24 00:15:00+00:00,2019-02-24 03:25:00+00:00,2019-02-24 00:53:00+00:00,2019-02-24 03:18:00+00:00,2019-02-24 00:05:00+00:00,2019-02-24 03:20:00+00:00,72530094846,72210812894
3444,20190223,669,SNA,ORD,2019-02-23 23:40:00+00:00,2019-02-24 03:38:00+00:00,2019-02-23 23:53:00+00:00,2019-02-24 03:18:00+00:00,2019-02-23 23:36:00+00:00,2019-02-24 03:08:00+00:00,72530094846,72297793184
3446,20190223,1161,FLL,ORD,2019-02-24 00:20:00+00:00,2019-02-24 03:40:00+00:00,2019-02-24 00:53:00+00:00,2019-02-24 03:18:00+00:00,2019-02-24 00:22:00+00:00,2019-02-24 03:34:00+00:00,72530094846,74783012849
3447,20190223,2155,IAH,ORD,2019-02-24 00:22:00+00:00,2019-02-24 03:00:00+00:00,2019-02-24 00:53:00+00:00,2019-02-24 03:18:00+00:00,2019-02-24 00:47:00+00:00,2019-02-24 03:03:00+00:00,72530094846,72243012960
3448,20190223,677,DEN,ATL,2019-02-24 00:40:00+00:00,2019-02-24 03:27:00+00:00,2019-02-24 00:53:00+00:00,2019-02-24 03:52:00+00:00,2019-02-24 00:47:00+00:00,2019-02-24 03:36:00+00:00,72219013874,72565003017
3445,20190223,36,EWR,EDI,2019-02-24 01:00:00+00:00,2019-02-24 07:35:00+00:00,2019-02-24 01:51:00+00:00,2019-02-24 07:50:00+00:00,2019-02-24 01:31:00+00:00,2019-02-24 08:18:00+00:00,03160099999,72502014734
3450,20190224,1166,ORD,LGA,2019-02-24 14:00:00+00:00,2019-02-24 16:05:00+00:00,2019-02-24 14:51:00+00:00,2019-02-24 16:51:00+00:00,2019-02-24 14:00:00+00:00,2019-02-24 16:01:00+00:00,72503014732,72530094846
3449,20190224,404,EWR,RSW,2019-02-25 01:29:00+00:00,2019-02-25 04:35:00+00:00,2019-02-25 01:51:00+00:00,2019-02-25 04:02:00+00:00,2019-02-25 01:23:00+00:00,2019-02-25 04:53:00+00:00,72210812894,72502014734
3467,20190225,765,ORD,DEN,2019-02-25 23:52:00+00:00,2019-02-26 02:36:00+00:00,2019-02-25 23:51:00+00:00,2019-02-26 02:02:00+00:00,2019-02-25 23:46:00+00:00,2019-02-26 02:29:00+00:00,72565003017,72530094846
3468,20190225,2178,SMF,DEN,2019-02-26 00:15:00+00:00,2019-02-26 02:37:00+00:00,2019-02-26 00:53:00+00:00,2019-02-26 02:02:00+00:00,2019-02-26 00:07:00+00:00,2019-02-26 02:38:00+00:00,72565003017,72483993225
3476,20190225,1413,SEA,DEN,2019-02-25 23:40:00+00:00,2019-02-26 02:21:00+00:00,2019-02-25 23:53:00+00:00,2019-02-26 02:02:00+00:00,2019-02-25 23:31:00+00:00,2019-02-26 01:56:00+00:00,72565003017,72793024233
3464,20190225,809,SNA,DEN,2019-02-26 00:05:00+00:00,2019-02-26 02:20:00+00:00,2019-02-26 00:53:00+00:00,2019-02-26 02:02:00+00:00,2019-02-26 02:01:00+00:00,2019-02-26 04:04:00+00:00,72565003017,72297793184
3462,20190225,2299,SAN,DEN,2019-02-26 00:10:00+00:00,2019-02-26 02:28:00+00:00,2019-02-26 00:51:00+00:00,2019-02-26 02:02:00+00:00,2019-02-26 00:04:00+00:00,2019-02-26 02:24:00+00:00,72565003017,72290023188
3477,20190225,920,SJC,DEN,2019-02-26 00:10:00+00:00,2019-02-26 02:40:00+00:00,2019-02-26 00:53:00+00:00,2019-02-26 02:02:00+00:00,2019-02-26 00:05:00+00:00,2019-02-26 02:35:00+00:00,72565003017,
3459,20190225,492,LAS,DEN,2019-02-26 00:40:00+00:00,2019-02-26 02:35:00+00:00,2019-02-26 00:56:00+00:00,2019-02-26 02:02:00+00:00,2019-02-26 01:05:00+00:00,2019-02-26 03:05:00+00:00,72565003017,
3472,20190225,437,IAH,DEN,2019-02-26 00:05:00+00:00,2019-02-26 02:38:00+00:00,2019-02-26 00:17:00+00:00,2019-02-26 02:02:00+00:00,2019-02-26 00:18:00+00:00,2019-02-26 02:41:00+00:00,72565003017,72243012960
3457,20190225,980,IAD,DEN,2019-02-25 22:15:00+00:00,2019-02-26 02:09:00+00:00,2019-02-25 22:52:00+00:00,2019-02-26 02:02:00+00:00,2019-02-25 22:40:00+00:00,2019-02-26 02:36:00+00:00,72565003017,72403093738
3479,20190225,1072,PDX,DEN,2019-02-26 00:05:00+00:00,2019-02-26 02:28:00+00:00,2019-02-26 00:53:00+00:00,2019-02-26 02:02:00+00:00,2019-02-25 23:58:00+00:00,2019-02-26 02:24:00+00:00,72565003017,72698024229
3480,20190225,2198,PSP,DEN,2019-02-26 00:20:00+00:00,2019-02-26 02:25:00+00:00,2019-02-26 00:53:00+00:00,2019-02-26 02:02:00+00:00,2019-02-26 00:08:00+00:00,2019-02-26 01:59:00+00:00,72565003017,
3483,20190225,2242,SFO,DEN,2019-02-26 00:05:00+00:00,2019-02-26 02:33:00+00:00,2019-02-26 00:56:00+00:00,2019-02-26 02:02:00+00:00,2019-02-26 00:15:00+00:00,2019-02-26 02:46:00+00:00,72565003017,72494023234
3484,20190225,772,PHX,DEN,2019-02-26 00:30:00+00:00,2019-02-26 02:20:00+00:00,2019-02-26 00:51:00+00:00,2019-02-26 02:02:00+00:00,2019-02-26 02:02:00+00:00,2019-02-26 03:42:00+00:00,72565003017,
3478,20190225,1711,LAX,DEN,2019-02-26 00:12:00+00:00,2019-02-26 02:40:00+00:00,2019-02-26 00:53:00+00:00,2019-02-26 02:02:00+00:00,2019-02-26 00:09:00+00:00,2019-02-26 02:22:00+00:00,72565003017,72295023174
3463,20190225,1912,MSP,DEN,2019-02-26 01:23:00+00:00,2019-02-26 03:40:00+00:00,2019-02-26 01:53:00+00:00,2019-02-26 03:53:00+00:00,2019-02-26 01:20:00+00:00,2019-02-26 03:28:00+00:00,72565003017,72658014922
3454,20190225,1824,DFW,DEN,2019-02-26 01:50:00+00:00,2019-02-26 03:59:00+00:00,2019-02-26 01:53:00+00:00,2019-02-26 03:53:00+00:00,2019-02-26 02:23:00+00:00,2019-02-26 04:18:00+00:00,72565003017,72259003927
3466,20190225,1140,BOS,DEN,2019-02-25 23:08:00+00:00,2019-02-26 03:50:00+00:00,2019-02-25 23:54:00+00:00,2019-02-26 03:53:00+00:00,2019-02-25 23:03:00+00:00,2019-02-26 03:59:00+00:00,72565003017,72509014739
3482,20190225,2416,LGA,DEN,2019-02-25 23:20:00+00:00,2019-02-26 03:56:00+00:00,2019-02-25 23:51:00+00:00,2019-02-26 03:53:00+00:00,2019-02-25 23:24:00+00:00,2019-02-26 04:12:00+00:00,72565003017,72503014732
3473,20190225,485,EWR,DEN,2019-02-25 23:50:00+00:00,2019-02-26 04:15:00+00:00,2019-02-25 23:51:00+00:00,2019-02-26 04:05:00+00:00,2019-02-26 00:10:00+00:00,2019-02-26 04:39:00+00:00,72565003017,72502014734
3481,20190225,2156,SAN,DEN,2019-02-26 02:08:00+00:00,2019-02-26 04:25:00+00:00,2019-02-26 02:51:00+00:00,2019-02-26 04:05:00+00:00,2019-02-26 02:05:00+00:00,2019-02-26 04:17:00+00:00,72565003017,72290023188
3461,20190225,2222,AUS,DEN,2019-02-26 02:05:00+00:00,2019-02-26 04:23:00+00:00,2019-02-26 02:53:00+00:00,2019-02-26 04:05:00+00:00,2019-02-26 01:58:00+00:00,2019-02-26 04:14:00+00:00,72565003017,72254013904
3465,20190225,440,SNA,DEN,2019-02-26 02:05:00+00:00,2019-02-26 04:21:00+00:00,2019-02-26 02:53:00+00:00,2019-02-26 04:05:00+00:00,2019-02-26 01:57:00+00:00,2019-02-26 03:59:00+00:00,72565003017,72297793184
3460,20190225,1783,TPA,DEN,2019-02-26 00:08:00+00:00,2019-02-26 04:15:00+00:00,2019-02-26 00:53:00+00:00,2019-02-26 04:05:00+00:00,2019-02-26 00:08:00+00:00,2019-02-26 04:07:00+00:00,72565003017,72211012842
3471,20190225,2076,IAH,DEN,2019-02-26 01:51:00+00:00,2019-02-26 04:23:00+00:00,2019-02-26 01:22:00+00:00,2019-02-26 04:05:00+00:00,2019-02-26 02:45:00+00:00,2019-02-26 05:09:00+00:00,72565003017,72243012960
3456,20190225,269,ORD,DEN,2019-02-26 01:39:00+00:00,2019-02-26 04:19:00+00:00,2019-02-26 01:51:00+00:00,2019-02-26 04:05:00+00:00,2019-02-26 01:46:00+00:00,2019-02-26 04:28:00+00:00,72565003017,72530094846
3455,20190225,750,LAX,DEN,2019-02-26 02:05:00+00:00,2019-02-26 04:23:00+00:00,2019-02-26 02:53:00+00:00,2019-02-26 04:05:00+00:00,2019-02-26 01:58:00+00:00,2019-02-26 04:13:00+00:00,72565003017,72295023174
3453,20190225,2031,SFO,DEN,2019-02-26 01:50:00+00:00,2019-02-26 04:16:00+00:00,2019-02-26 01:56:00+00:00,2019-02-26 04:05:00+00:00,2019-02-26 05:00:00+00:00,2019-02-26 07:47:00+00:00,72565003017,72494023234
3469,20190225,1542,SFO,DEN,2019-02-26 03:00:00+00:00,2019-02-26 05:25:00+00:00,2019-02-26 03:56:00+00:00,2019-02-26 05:53:00+00:00,2019-02-26 02:57:00+00:00,2019-02-26 05:22:00+00:00,72565003017,72494023234
3475,20190225,1963,IAH,DEN,2019-02-26 03:55:00+00:00,2019-02-26 06:22:00+00:00,2019-02-26 03:53:00+00:00,2019-02-26 06:53:00+00:00,2019-02-26 03:51:00+00:00,2019-02-26 06:06:00+00:00,72565003017,72243012960
3470,20190225,383,HNL,DEN,2019-02-26 07:20:00+00:00,2019-02-26 13:48:00+00:00,2019-02-26 07:53:00+00:00,2019-02-26 13:53:00+00:00,2019-02-26 07:28:00+00:00,2019-02-26 13:50:00+00:00,72565003017,
3536,20190226,1872,TUL,DEN,2019-02-26 12:00:00+00:00,2019-02-26 13:54:00+00:00,2019-02-26 12:53:00+00:00,2019-02-26 13:53:00+00:00,2019-02-26 15:21:00+00:00,2019-02-26 17:16:00+00:00,72565003017,72356013968
3451,20190225,1685,LIH,DEN,2019-02-26 06:25:00+00:00,2019-02-26 13:06:00+00:00,2019-02-26 06:53:00+00:00,2019-02-26 13:53:00+00:00,2019-02-26 06:16:00+00:00,2019-02-26 12:33:00+00:00,72565003017,
3474,20190225,1430,OGG,DEN,2019-02-26 07:00:00+00:00,2019-02-26 13:29:00+00:00,2019-02-26 07:54:00+00:00,2019-02-26 13:53:00+00:00,2019-02-26 07:01:00+00:00,2019-02-26 13:05:00+00:00,72565003017,
3452,20190225,1731,KOA,DEN,2019-02-26 06:30:00+00:00,2019-02-26 13:08:00+00:00,2019-02-26 06:53:00+00:00,2019-02-26 13:53:00+00:00,2019-02-26 06:17:00+00:00,2019-02-26 12:35:00+00:00,72565003017,
3528,20190226,2309,FSD,DEN,2019-02-26 12:00:00+00:00,2019-02-26 13:58:00+00:00,2019-02-26 12:56:00+00:00,2019-02-26 13:53:00+00:00,2019-02-26 12:05:00+00:00,2019-02-26 13:55:00+00:00,72565003017,72651014944
3529,20190226,1220,DFW,DEN,2019-02-26 12:00:00+00:00,2019-02-26 14:03:00+00:00,2019-02-26 12:53:00+00:00,2019-02-26 14:14:00+00:00,2019-02-26 11:48:00+00:00,2019-02-26 13:35:00+00:00,72565003017,72259003927
3510,20190226,2221,SAT,DEN,2019-02-26 12:00:00+00:00,2019-02-26 14:17:00+00:00,2019-02-26 12:08:00+00:00,2019-02-26 14:14:00+00:00,2019-02-26 11:49:00+00:00,2019-02-26 14:00:00+00:00,72565003017,72253012921
3458,20190225,1104,ANC,DEN,2019-02-26 08:55:00+00:00,2019-02-26 14:07:00+00:00,2019-02-26 08:53:00+00:00,2019-02-26 14:14:00+00:00,2019-02-26 08:55:00+00:00,2019-02-26 14:05:00+00:00,72565003017,70273026451
3518,20190226,294,CID,DEN,2019-02-26 11:55:00+00:00,2019-02-26 14:12:00+00:00,2019-02-26 11:52:00+00:00,2019-02-26 14:14:00+00:00,2019-02-26 11:48:00+00:00,2019-02-26 14:00:00+00:00,72565003017,72545014990
3488,20190226,1828,MCI,DEN,2019-02-26 12:00:00+00:00,2019-02-26 14:08:00+00:00,2019-02-26 12:53:00+00:00,2019-02-26 14:14:00+00:00,2019-02-26 11:48:00+00:00,2019-02-26 13:30:00+00:00,72565003017,72446003947
3527,20190226,507,BIL,DEN,2019-02-26 12:34:00+00:00,2019-02-26 14:11:00+00:00,2019-02-26 12:20:00+00:00,2019-02-26 14:14:00+00:00,2019-02-26 12:25:00+00:00,2019-02-26 14:13:00+00:00,72565003017,72677024033
3495,20190226,2362,ICT,DEN,2019-02-26 12:20:00+00:00,2019-02-26 14:01:00+00:00,2019-02-26 12:53:00+00:00,2019-02-26 14:14:00+00:00,2019-02-26 12:08:00+00:00,2019-02-26 13:48:00+00:00,72565003017,72450003928
3532,20190226,1864,MSP,DEN,2019-02-26 12:00:00+00:00,2019-02-26 14:15:00+00:00,2019-02-26 12:53:00+00:00,2019-02-26 14:14:00+00:00,2019-02-26 13:01:00+00:00,2019-02-26 15:17:00+00:00,72565003017,72658014922
3492,20190226,939,ABQ,DEN,2019-02-26 12:54:00+00:00,2019-02-26 14:15:00+00:00,2019-02-26 12:52:00+00:00,2019-02-26 14:14:00+00:00,2019-02-26 12:48:00+00:00,2019-02-26 14:28:00+00:00,72565003017,
3511,20190226,1758,BDL,DEN,2019-02-26 11:00:00+00:00,2019-02-26 15:33:00+00:00,2019-02-26 11:51:00+00:00,2019-02-26 15:53:00+00:00,2019-02-26 11:01:00+00:00,2019-02-26 15:44:00+00:00,72565003017,72508014740
3519,20190226,533,ATL,DEN,2019-02-26 12:05:00+00:00,2019-02-26 15:45:00+00:00,2019-02-26 12:52:00+00:00,2019-02-26 15:53:00+00:00,2019-02-26 12:03:00+00:00,2019-02-26 15:19:00+00:00,72565003017,72219013874
3521,20190226,2214,BOS,DEN,2019-02-26 10:45:00+00:00,2019-02-26 15:36:00+00:00,2019-02-26 10:54:00+00:00,2019-02-26 15:53:00+00:00,2019-02-26 10:42:00+00:00,2019-02-26 15:36:00+00:00,72565003017,72509014739
3523,20190226,1668,ORD,DEN,2019-02-26 12:35:00+00:00,2019-02-26 15:14:00+00:00,2019-02-26 12:51:00+00:00,2019-02-26 15:53:00+00:00,2019-02-26 13:21:00+00:00,2019-02-26 16:04:00+00:00,72565003017,72530094846
3534,20190226,323,PHL,DEN,2019-02-26 11:20:00+00:00,2019-02-26 15:37:00+00:00,2019-02-26 11:54:00+00:00,2019-02-26 15:53:00+00:00,2019-02-26 11:13:00+00:00,2019-02-26 15:39:00+00:00,72565003017,72408013739
3533,20190226,1799,YYZ,DEN,2019-02-26 11:40:00+00:00,2019-02-26 15:45:00+00:00,2019-02-26 11:00:00+00:00,2019-02-26 15:53:00+00:00,2019-02-26 15:30:00+00:00,2019-02-26 19:29:00+00:00,72565003017,71624099999
3509,20190226,2255,GRR,DEN,2019-02-26 12:15:00+00:00,2019-02-26 15:25:00+00:00,2019-02-26 12:53:00+00:00,2019-02-26 15:53:00+00:00,2019-02-26 12:09:00+00:00,2019-02-26 15:30:00+00:00,72565003017,72635094860
3535,20190226,2273,ORF,DEN,2019-02-26 11:15:00+00:00,2019-02-26 15:36:00+00:00,2019-02-26 11:51:00+00:00,2019-02-26 15:53:00+00:00,2019-02-26 11:16:00+00:00,2019-02-26 15:24:00+00:00,72565003017,
3541,20190226,1716,MCI,DEN,2019-02-26 13:20:00+00:00,2019-02-26 15:27:00+00:00,2019-02-26 13:53:00+00:00,2019-02-26 15:53:00+00:00,2019-02-26 13:12:00+00:00,2019-02-26 15:02:00+00:00,72565003017,72446003947
3543,20190226,1070,IAD,DEN,2019-02-26 11:30:00+00:00,2019-02-26 15:28:00+00:00,2019-02-26 11:52:00+00:00,2019-02-26 15:53:00+00:00,2019-02-26 11:23:00+00:00,2019-02-26 15:22:00+00:00,72565003017,72403093738
3525,20190226,1182,IAH,DEN,2019-02-26 12:45:00+00:00,2019-02-26 15:21:00+00:00,2019-02-26 12:16:00+00:00,2019-02-26 15:53:00+00:00,2019-02-26 12:38:00+00:00,2019-02-26 15:11:00+00:00,72565003017,72243012960
3508,20190226,502,TPA,DEN,2019-02-26 11:30:00+00:00,2019-02-26 15:30:00+00:00,2019-02-26 11:53:00+00:00,2019-02-26 15:53:00+00:00,2019-02-26 11:23:00+00:00,2019-02-26 15:05:00+00:00,72565003017,72211012842
3526,20190226,1137,LGA,DEN,2019-02-26 11:00:00+00:00,2019-02-26 15:30:00+00:00,2019-02-26 11:51:00+00:00,2019-02-26 15:53:00+00:00,2019-02-26 10:56:00+00:00,2019-02-26 15:34:00+00:00,72565003017,72503014732
3506,20190226,270,BWI,DEN,2019-02-26 11:30:00+00:00,2019-02-26 15:32:00+00:00,2019-02-26 11:54:00+00:00,2019-02-26 15:53:00+00:00,2019-02-26 11:22:00+00:00,2019-02-26 15:27:00+00:00,72565003017,72406093721
3487,20190226,2089,PIT,DEN,2019-02-26 11:50:00+00:00,2019-02-26 15:26:00+00:00,2019-02-26 11:51:00+00:00,2019-02-26 15:53:00+00:00,2019-02-26 12:23:00+00:00,2019-02-26 16:12:00+00:00,72565003017,72520094823
3489,20190226,1829,AUS,DEN,2019-02-26 13:18:00+00:00,2019-02-26 15:35:00+00:00,2019-02-26 13:19:00+00:00,2019-02-26 15:53:00+00:00,2019-02-26 13:09:00+00:00,2019-02-26 15:26:00+00:00,72565003017,72254013904
3490,20190226,2369,MCO,DEN,2019-02-26 11:26:00+00:00,2019-02-26 15:35:00+00:00,2019-02-26 11:53:00+00:00,2019-02-26 15:53:00+00:00,2019-02-26 11:34:00+00:00,2019-02-26 15:28:00+00:00,72565003017,72205012815
3491,20190226,2141,MSY,DEN,2019-02-26 12:32:00+00:00,2019-02-26 15:26:00+00:00,2019-02-26 12:53:00+00:00,2019-02-26 15:53:00+00:00,2019-02-26 12:23:00+00:00,2019-02-26 15:05:00+00:00,72565003017,72231012916
3496,20190226,311,DTW,DEN,2019-02-26 12:05:00+00:00,2019-02-26 15:25:00+00:00,2019-02-26 12:53:00+00:00,2019-02-26 15:53:00+00:00,2019-02-26 12:02:00+00:00,2019-02-26 15:28:00+00:00,72565003017,72537094847
3498,20190226,224,CMH,DEN,2019-02-26 12:08:00+00:00,2019-02-26 15:31:00+00:00,2019-02-26 12:51:00+00:00,2019-02-26 15:53:00+00:00,2019-02-26 11:53:00+00:00,2019-02-26 15:26:00+00:00,72565003017,72428014821
3499,20190226,495,JAX,DEN,2019-02-26 11:15:00+00:00,2019-02-26 15:12:00+00:00,2019-02-26 11:56:00+00:00,2019-02-26 15:53:00+00:00,2019-02-26 11:07:00+00:00,2019-02-26 14:50:00+00:00,72565003017,72206013889
3500,20190226,264,MSN,DEN,2019-02-26 13:00:00+00:00,2019-02-26 15:35:00+00:00,2019-02-26 13:53:00+00:00,2019-02-26 15:53:00+00:00,2019-02-26 14:35:00+00:00,2019-02-26 17:03:00+00:00,72565003017,72641014837
3501,20190226,802,OMA,DEN,2019-02-26 13:40:00+00:00,2019-02-26 15:33:00+00:00,2019-02-26 13:52:00+00:00,2019-02-26 15:53:00+00:00,2019-02-26 13:29:00+00:00,2019-02-26 15:11:00+00:00,72565003017,72550014942
3486,20190226,763,CLE,DEN,2019-02-26 12:01:00+00:00,2019-02-26 15:34:00+00:00,2019-02-26 12:51:00+00:00,2019-02-26 15:53:00+00:00,2019-02-26 11:58:00+00:00,2019-02-26 15:40:00+00:00,72565003017,72524014820
3502,20190226,866,RDU,DEN,2019-02-26 11:30:00+00:00,2019-02-26 15:32:00+00:00,2019-02-26 11:51:00+00:00,2019-02-26 15:53:00+00:00,2019-02-26 11:32:00+00:00,2019-02-26 15:30:00+00:00,72565003017,72306013722
3505,20190226,1286,EWR,DEN,2019-02-26 11:00:00+00:00,2019-02-26 15:24:00+00:00,2019-02-26 11:51:00+00:00,2019-02-26 15:53:00+00:00,2019-02-26 10:56:00+00:00,2019-02-26 15:23:00+00:00,72565003017,72502014734
3504,20190226,526,CVG,DEN,2019-02-26 12:15:00+00:00,2019-02-26 15:30:00+00:00,2019-02-26 12:52:00+00:00,2019-02-26 15:53:00+00:00,2019-02-26 13:57:00+00:00,2019-02-26 17:04:00+00:00,72565003017,72421093814
3517,20190226,1729,GEG,DEN,2019-02-26 14:32:00+00:00,2019-02-26 16:51:00+00:00,2019-02-26 14:53:00+00:00,2019-02-26 16:00:00+00:00,2019-02-26 14:39:00+00:00,2019-02-26 17:09:00+00:00,72565003017,72785024157
3485,20190226,491,BZN,DEN,2019-02-26 15:11:00+00:00,2019-02-26 16:57:00+00:00,2019-02-26 15:06:00+00:00,2019-02-26 16:00:00+00:00,2019-02-26 18:51:00+00:00,2019-02-26 20:38:00+00:00,72565003017,72679724132
3539,20190226,1209,SAN,DEN,2019-02-26 14:15:00+00:00,2019-02-26 16:44:00+00:00,2019-02-26 14:12:00+00:00,2019-02-26 16:00:00+00:00,2019-02-26 14:06:00+00:00,2019-02-26 16:29:00+00:00,72565003017,72290023188
3538,20190226,1412,SJC,DEN,2019-02-26 14:30:00+00:00,2019-02-26 16:59:00+00:00,2019-02-26 14:53:00+00:00,2019-02-26 16:00:00+00:00,2019-02-26 14:24:00+00:00,2019-02-26 16:59:00+00:00,72565003017,
3537,20190226,1508,SEA,DEN,2019-02-26 14:10:00+00:00,2019-02-26 16:41:00+00:00,2019-02-26 14:53:00+00:00,2019-02-26 16:00:00+00:00,2019-02-26 14:03:00+00:00,2019-02-26 16:44:00+00:00,72565003017,72793024233
3512,20190226,1017,YYC,DEN,2019-02-26 14:15:00+00:00,2019-02-26 16:49:00+00:00,2019-02-26 14:00:00+00:00,2019-02-26 16:00:00+00:00,2019-02-26 14:08:00+00:00,2019-02-26 17:03:00+00:00,72565003017,71877099999
3493,20190226,1802,LAX,DEN,2019-02-26 14:25:00+00:00,2019-02-26 16:45:00+00:00,2019-02-26 14:04:00+00:00,2019-02-26 16:00:00+00:00,2019-02-26 14:18:00+00:00,2019-02-26 16:47:00+00:00,72565003017,72295023174
3542,20190226,422,RNO,DEN,2019-02-26 14:50:00+00:00,2019-02-26 16:57:00+00:00,2019-02-26 14:55:00+00:00,2019-02-26 16:00:00+00:00,2019-02-26 17:56:00+00:00,2019-02-26 20:07:00+00:00,72565003017,72488023185
3514,20190226,2269,LAS,DEN,2019-02-26 15:02:00+00:00,2019-02-26 16:50:00+00:00,2019-02-26 15:56:00+00:00,2019-02-26 16:00:00+00:00,2019-02-26 14:55:00+00:00,2019-02-26 16:37:00+00:00,72565003017,
3520,20190226,1774,PHX,DEN,2019-02-26 15:03:00+00:00,2019-02-26 16:50:00+00:00,2019-02-26 15:51:00+00:00,2019-02-26 16:00:00+00:00,2019-02-26 14:57:00+00:00,2019-02-26 16:44:00+00:00,72565003017,
3515,20190226,1852,ONT,DEN,2019-02-26 14:40:00+00:00,2019-02-26 16:50:00+00:00,2019-02-26 14:53:00+00:00,2019-02-26 16:00:00+00:00,2019-02-26 14:31:00+00:00,2019-02-26 16:41:00+00:00,72565003017,74704003102
3522,20190226,740,SMF,DEN,2019-02-26 14:41:00+00:00,2019-02-26 16:57:00+00:00,2019-02-26 14:53:00+00:00,2019-02-26 16:00:00+00:00,2019-02-26 14:30:00+00:00,2019-02-26 16:52:00+00:00,72565003017,72483993225
3516,20190226,2118,IAH,DEN,2019-02-26 14:05:00+00:00,2019-02-26 16:41:00+00:00,2019-02-26 14:53:00+00:00,2019-02-26 16:00:00+00:00,2019-02-26 13:58:00+00:00,2019-02-26 16:21:00+00:00,72565003017,72243012960
3530,20190226,338,DEN,DFW,2019-02-27 03:21:00+00:00,2019-02-27 05:14:00+00:00,2019-02-27 03:53:00+00:00,2019-02-27 05:23:00+00:00,2019-02-27 03:39:00+00:00,2019-02-27 05:25:00+00:00,72259003927,72565003017
